ticker,date,title,summary,url
MFC.TO,2019-01-20,Manulife offers pioneering variable insurance product,Philstar.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNUFBieEhnM2VTX2RXT3BHRVJwb01GN1pra0JIVzlqLUp1SEh3Q1dLTGNoZ05GN3Z5MjRzQWlEZjlTeTZTemxxYUdXdWZBczJRdFQ1STYzdV9JRk9KX0g2TXE4TVktZXhxME5WTnVYUHVuYmpKek11aGFjc0VJQV90Xzg1VS1laUJZX2Zmb3ZUNVNDXzAyYVd3S0FEOUFYUnFyTnQzSlNHMFVUZ9IBsAFBVV95cUxORFVVRkVLVU5YY3pMcFZ6cVVGX2t5RmRUR2trTEdQMzlrVHhqcVhPMV9ESWVFYWdTWWdvLUZFVU9rMThIb1pBN0hTVE12bTV6UlY5SzNRVm5RdGh6Y2UyZzFvdkw1ZVlvOThLWGpQMF9yR1hxZGpWQnlUSGY4S3lRbWVTbXBRWWFZLUZBNzhqNWRRWXFaUzhTSWpDNEJPOGlSQ3BFeFB0SjNSUG9BRlR3RQ?oc=5
MFC.TO,2019-01-21,50 top Canadian stock picks for 2019 as chosen by the pros,MoneySense,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQemM4bjRaZzlrellOQ2UzbGxheW1sM2lNaDcxenJCal96U2tueFVhX3ZmLXpIM2xjNDJraHU3S19NX3F4ZlhkSG42R3owcXdiRjNVQzVSenMyQUs2M0Y1UlFNU2s1cEUtb2JVeEI5d1B0VjctTlFBSHJuNnZ0U2NCZlZSNUtCczlKMVBiYkxjbTVFMWJNVGctYUMtQWJTY25peE92ektFZUtFcHM?oc=5
MFC.TO,2019-01-29,"SEC, OSC examine short-sellers’ tactics",The Globe and Mail,https://news.google.com/rss/articles/CBMiswFBVV95cUxNb3dFU1RURnVSUGdzUlR0VTZYVnNJTXNUa3Q2M3J5UWI4eENkdGJzMVJNaVZ0VUpiZV9VU1lhSVFvcExNNk5lcnpESUdWUm1iQ2haQW1jeDUyY0VSRFNtT1JpbTdwYm1WTXpQTnM1UmNBenpOdElLU3N1UUZpTDFveXJNUDY4WFphSnVnN2JQS0oxYy1Fb3l3S3I5QnpWc09NenhLV3JSNGI5RUlkZ2dxdG9nMA?oc=5
MFC.TO,2019-02-18,Uphill battle likely for PCA Life: industry watchers,Taipei Times,https://news.google.com/rss/articles/CBMidkFVX3lxTE92NFhIR0U4emNMd3NPMllHSmVzYWhsQ0JpeDRjeWJKUHV0MmFVdDJJWHd1aTFlZHBibTR6WlNVWFNjUTd4LXZSNTFtZzExNURqLW5VbUdla0FqVEFFNWdObXh5X1MtdXNtR3NLVG9SSkNlaldhTVE?oc=5
MFC.TO,2019-03-29,MassMutual Financial Group vs Prudential,comparably.com,https://news.google.com/rss/articles/CBMickFVX3lxTE0ybTdFblhVem02N1dEMDRJMHR5TG5SRjJ3N1F4WmY5SDl2TlRhVUZFU213b1VIQkRDS0x5S015SUNYdC1jUnBmNUMxN0Rab3Jkb0FnblpzaXAxdEtKZGVvdjd0aENLd2RKUmttWUV2cnpHZw?oc=5
MFC.TO,2019-04-01,Hang Seng Industry Classification System to revamp stock classification,Hong Kong Business,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOY2xmeWFnSXBHZE1Md01JZ0JRWWRuT2I1Y2FTRjdkcmotdFlhNDFiUWk2VkQyMUJDcWZzUTFRUkNBTVF5a2s2c25aSUluSlVJbnZYcHkxNWNXNnlGUU9VV29sMFBuRkpJXzVtMXJoT3YwTHQyNURFRkxJMWkxdkphbEFvM29mNU9aam1qRk5pUW9fUGRqQm5kTDlydnFpRnpkX1BmSk9fUGd2dUhjWklFNEg0RHRPVF9ZQlhr?oc=5
MFC.TO,2019-04-07,Manulife launches infotech company,Philstar.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxPNW5PRFlJcEZzWFNkS29iaXZSQnZpZDFQb2lSNERBczY4QkNtLU1IOHFZVzNsY0o3TUlBTlBBTmxZTFh6RUtqVkFwWUZxeW1XbU5mQS03elNmWXdFM3dYVU1FUENvNEZpb2hLaFZra18yR1pvYzBRcnZyYno5SjR0bk1PYU55SXNhbkN0TDhUZDHSAZcBQVVfeXFMUEs3eTVORnR4NHgwMnpQSWU3S1FUYjI3c0FBUWVfVUt2X3RxMU44ejlodElRdlNOZTB6NkZaTFRTTlVrVUlVZ1J4MmZzal9WbWNmQllBTmRqVHNyd1Y4WVlZUGFRc3Mtd0kwb29ObmdPa1UtOHFMZENpVEdYaFcxMTFQbzZNRkhmSjNHaUdBV3FtNDJsdm5WWQ?oc=5
MFC.TO,2019-04-25,"Daniel Lascano’s Lomas Capital Management’s Return, AUM, and Holdings",finance.yahoo.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxNUk01LXpCVlpOc3FMMkFfSF8xMk80dVE5N3dIM0VnbVRfNUJHaHdyclhTbHFrVFE2RFZoTE5ZTnhRbk1qNGk5T2FWVVM5TThEZXB2QjZOdkhpVTliMFVnZzZqNlVhSmxIUzV1RldoS3BFT1F1d1BDcy1zdkZFY1dJYjluaW9YeW5HcHlLckNn?oc=5
MFC.TO,2019-05-07,Introducing Manulife Investment Management,PR Newswire,https://news.google.com/rss/articles/CBMinwFBVV95cUxPREJsa1BtNzdzZFV4QUYwY2VvUUo4VHdnQWJraTVMdlVzZDNPY0wzS25VQ0ZCQTczNEdIRGdqMjI1TzN3WThYRjJobDhUYVowcER3WnVhMi1McWtmdUVHSUVVVkZYdVNmN3dCcGtlbV8tMUlPVXAzY0l5RXpTYlZDZjVuN2VoUnhFaHVhRmZyZzFfM0V2QkhqZVFva3F3ajA?oc=5
MFC.TO,2019-05-08,Rbc vs Manulife,comparably.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5xUzlCazIySnR0NTlvSzBuQlI1UDVfdDZiaDJlOWtxRGtMZnJmRUNEVVoyOWNyWl9YMDBfWFNCS19IVXk4R1pzUVE2c0hEdDN6WWNsM1VxNXFlZUNBSm04WVg5eGF5U2pT?oc=5
